City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
284,abonnema,4.7084,6.7931,26.160000000000025,88,100,2.38,NG,1681184635
285,ada,43.4166,-116.1262,21.340000000000032,34,20,9.77,US,1681184635
286,kununurra,-15.7667,128.7333,29.99000000000001,70,75,3.6,AU,1681184636
287,ixtapa,20.7,-105.2,24.010000000000048,83,0,1.03,MX,1681184636
288,georgetown,5.4112,100.3354,31.960000000000036,70,20,2.06,MY,1681184400
289,iqaluit,63.7506,-68.5145,-15.149999999999977,78,75,0.0,CA,1681184636
290,galesong,-5.3166,119.3661,28.010000000000048,74,36,5.55,ID,1681184636
291,tuatapere,-46.1333,167.6833,13.410000000000025,94,100,2.82,NZ,1681184636
292,pouembout,-21.1333,164.9,28.210000000000036,64,18,3.16,NC,1681184636
293,port blair,11.6667,92.75,31.02000000000004,70,20,3.09,IN,1681184636
294,sitio novo do tocantins,-5.5183,-47.4611,22.710000000000036,95,100,1.23,BR,1681184637
295,coaticook,45.1334,-71.7991,11.870000000000005,84,75,2.66,CA,1681184637
296,bowen,-20.0167,148.2333,28.260000000000048,66,2,5.45,AU,1681184637
297,hobyo,5.3505,48.5268,28.420000000000016,72,86,6.84,SO,1681184637
298,quatre cocos,-20.2078,57.7625,25.05000000000001,77,99,6.36,MU,1681184637
299,qaanaaq,77.484,-69.3632,-25.329999999999984,73,0,2.54,GL,1681184637
300,cambrils,41.0748,1.0524,13.920000000000016,82,0,2.57,ES,1681184637
301,tiznit,29.5833,-9.5,20.32000000000005,16,18,2.59,MA,1681184637
302,pacific grove,36.6177,-121.9166,12.990000000000009,90,100,4.12,US,1681184638
303,portobelo,9.55,-79.65,23.950000000000045,88,56,4.74,PA,1681184638
304,natitingou,10.3042,1.3796,23.49000000000001,62,65,1.15,BJ,1681184638
305,biak,-0.9131,122.8766,29.03000000000003,70,24,0.91,ID,1681184638
306,cap-chat,49.1001,-66.6821,4.0,75,49,3.6,CA,1681184638
307,christchurch,-43.5333,172.6333,18.510000000000048,62,83,3.6,NZ,1681184639
308,itoman,26.1247,127.6694,26.010000000000048,57,20,4.12,JP,1681184639
309,vyshneve,50.3891,30.3705,6.7000000000000455,81,68,3.09,UA,1681184639
310,tasiilaq,65.6145,-37.6368,2.090000000000032,98,100,2.05,GL,1681184639
311,abrau-dyurso,44.69,37.59,10.700000000000045,80,97,4.15,RU,1681184639
312,guerrero negro,27.9769,-114.0611,14.760000000000048,87,0,6.22,MX,1681184639
313,saint george,37.1041,-113.5841,24.410000000000025,25,0,2.06,US,1681184639
314,iracoubo,5.4802,-53.2011,25.670000000000016,83,100,4.06,GF,1681184640
315,praia da vitoria,38.7333,-27.0667,17.140000000000043,82,40,7.28,PT,1681184640
316,ouagadougou,12.3642,-1.5383,30.07000000000005,15,0,4.12,BF,1681184640
317,farafenni,13.5667,-15.6,23.060000000000002,42,11,1.63,GM,1681184640
318,chimbote,-9.0853,-78.5783,25.210000000000036,81,58,3.52,PE,1681184640
319,sorland,67.667,12.6934,5.920000000000016,74,0,9.79,NO,1681184640
320,mana,5.6592,-53.7767,25.510000000000048,84,100,4.0,GF,1681184640
321,tilichiki,60.4667,166.1,-11.70999999999998,91,100,5.84,RU,1681184641
322,dunedin,-45.8742,170.5036,13.04000000000002,93,97,3.42,NZ,1681184641
323,alice springs,-23.7,133.8833,33.75,13,77,5.14,AU,1681184571
324,kirksville,40.1948,-92.5833,16.140000000000043,67,0,1.54,US,1681184641
325,socorro,31.6546,-106.3033,25.5,22,0,4.12,US,1681184641
326,menongue,-14.6585,17.691,16.360000000000014,88,100,0.88,AO,1681184641
327,pangnirtung,66.1451,-65.7125,-15.310000000000002,60,0,3.34,CA,1681184642
328,luderitz,-26.6481,15.1594,15.150000000000034,40,21,3.13,NA,1681184642
329,nyrob,60.733,56.7202,-1.5199999999999818,91,100,3.99,RU,1681184642
330,bourail,-21.5667,165.4833,26.74000000000001,73,46,2.79,NC,1681184642
331,mardan,34.2019,72.0525,25.970000000000027,32,1,1.22,PK,1681184642
332,inhambane,-23.865,35.3833,24.99000000000001,94,75,2.57,MZ,1681184643
333,kathu,7.9178,98.3332,31.900000000000034,65,55,0.6,TH,1681184643
334,yining,29.0361,114.5636,27.08000000000004,59,40,1.28,CN,1681184643
335,brzesko,49.9691,20.6061,6.010000000000048,92,6,1.22,PL,1681184409
336,san quintin,30.4833,-115.95,14.360000000000014,86,3,3.94,MX,1681184643
337,bhakkar,31.6253,71.0657,29.79000000000002,20,3,1.59,PK,1681184644
338,broken hill,-31.95,141.4333,23.420000000000016,29,60,3.38,AU,1681184644
339,hetauda,27.4284,85.0322,26.640000000000043,15,0,2.32,NP,1681184644
340,dzhebariki-khaya,62.2167,135.8,-7.689999999999998,75,92,3.27,RU,1681184644
341,oistins,13.0667,-59.5333,26.05000000000001,69,40,8.75,BB,1681184645
342,namatanai,-3.6667,152.4333,28.52000000000004,72,90,2.21,PG,1681184645
343,neuquen,-38.9516,-68.0591,10.939999999999998,82,0,0.0,AR,1681184351
344,vila franca do campo,37.7167,-25.4333,16.230000000000018,93,36,3.36,PT,1681184645
345,lorengau,-2.0226,147.2712,27.29000000000002,78,100,1.02,PG,1681184645
346,daru,-9.0763,143.2092,28.970000000000027,74,65,1.89,PG,1681184645
347,tanout,14.9709,8.8879,25.810000000000002,19,89,5.61,NE,1681184646
348,taoudenni,22.6783,-3.9836,24.180000000000007,11,96,4.54,ML,1681184646
349,sola,-13.8833,167.55,27.860000000000014,76,93,3.06,VU,1681184646
350,canico,32.6333,-16.85,19.350000000000023,48,20,8.23,PT,1681184647
351,cravo norte,6.3017,-70.2041,26.370000000000005,77,92,0.49,CO,1681184647
352,sinfra,6.6167,-5.9167,22.560000000000002,93,99,1.0,CI,1681184647
353,sangar,63.9242,127.4739,-5.5,83,100,2.61,RU,1681184647
354,san juan del sur,11.2529,-85.8705,26.129999999999995,71,14,10.35,NI,1681184648
355,pionerskiy,54.9508,20.2275,2.910000000000025,91,48,4.68,RU,1681184648
356,kaputa,-8.4689,29.6619,19.920000000000016,92,100,1.62,ZM,1681184648
357,guaymas,27.9333,-110.9,24.939999999999998,31,43,2.04,MX,1681184625
358,cody,44.5263,-109.0565,12.730000000000018,50,0,1.54,US,1681184649
359,rustam,27.969,68.8048,22.970000000000027,16,100,1.7,PK,1681184649
360,kinablangan,7.6947,126.5503,28.74000000000001,76,93,4.13,PH,1681184649
361,salina,38.8403,-97.6114,16.07000000000005,69,0,5.14,US,1681184503
362,xinzhou,38.4092,112.7333,15.600000000000023,9,11,5.95,CN,1681184649
363,pocao de pedras,-4.6667,-44.85,22.700000000000045,99,100,1.71,BR,1681184650
364,abu samrah,35.3029,37.1841,14.910000000000025,85,38,5.49,SY,1681184650
365,harper,4.375,-7.7169,26.360000000000014,82,100,1.72,LR,1681184650
366,dukat,62.55,155.55,-11.319999999999993,80,100,6.2,RU,1681184650
367,felipe carrillo puerto,19.5833,-88.05,21.75,84,69,1.01,MX,1681184651
368,harer,9.3094,42.1258,17.25,70,99,2.8,ET,1681184651
369,shiyan,32.6475,110.7781,27.27000000000004,20,100,4.08,CN,1681184651
370,touros,-5.1989,-35.4608,25.200000000000045,83,85,4.48,BR,1681184651
371,mogadishu,2.0371,45.3438,28.370000000000005,76,68,7.27,SO,1681184651
372,husavik,66.0449,-17.3389,2.1899999999999977,98,100,3.58,IS,1681184652
373,the valley,18.217,-63.0578,25.920000000000016,77,0,7.08,AI,1681184434
374,songjianghe,42.1859,127.479,9.980000000000018,44,89,8.42,CN,1681184652
375,slanic-moldova,46.2,26.4333,3.660000000000025,93,100,1.99,RO,1681184652
376,balykshi,47.0667,51.8667,7.0,76,0,4.0,KZ,1681184652
377,katsuura,35.1333,140.3,18.83000000000004,65,0,10.04,JP,1681184652
378,nuristan,35.3,70.8333,3.080000000000041,40,6,0.89,AF,1681184653
379,kishtwar,33.3167,75.7667,17.590000000000032,30,1,0.69,IN,1681184653
380,isiro,2.7739,27.616,18.610000000000014,98,99,1.01,CD,1681184653
381,yarmouth,41.7057,-70.2286,8.03000000000003,82,0,5.14,US,1681184653
382,constitucion,-35.3333,-72.4167,14.79000000000002,96,94,2.14,CL,1681184653
383,aykhal,66.0,111.5,-15.199999999999989,79,73,5.85,RU,1681184653
384,baculin,7.4525,126.5842,28.53000000000003,79,88,4.0,PH,1681184654
385,ambilobe,-13.2,49.05,23.629999999999995,91,6,1.09,MG,1681184654
386,santa fe,-31.6333,-60.7,20.53000000000003,93,54,2.94,AR,1681184398
387,laurens,32.4502,-82.9165,11.28000000000003,77,21,3.61,US,1681184654
388,turayf,31.6725,38.6637,13.140000000000043,100,40,3.09,SA,1681184655
389,tacna,-18.0056,-70.2483,18.110000000000014,82,0,1.54,PE,1681184553
390,moa,20.6569,-74.9403,22.920000000000016,90,86,0.19,CU,1681184655
391,north platte,41.1239,-100.7654,16.180000000000007,34,0,3.58,US,1681184655
392,bambanglipuro,-7.95,110.2833,29.470000000000027,68,56,4.31,ID,1681184655
393,dhidhdhoo,6.8833,73.1,29.0,72,61,6.16,MV,1681184656
394,hostotipaquillo,21.0667,-104.0667,17.58000000000004,38,41,1.8,MX,1681184656
395,mar del plata,-38.0023,-57.5575,17.75,84,100,8.94,AR,1681184410
396,coihaique,-45.5752,-72.0662,0.34000000000003183,95,99,0.27,CL,1681184656
397,eenhana,-17.4667,16.3333,18.879999999999995,68,79,1.5,NA,1681184657
398,saint-georges,12.0564,-61.7485,26.82000000000005,78,20,7.72,GD,1681184657
399,puerto madryn,-42.7692,-65.0385,13.560000000000002,66,97,8.74,AR,1681184657
400,mahon,39.8885,4.2658,10.310000000000002,100,95,2.57,ES,1681184657
401,riyadh,24.6877,46.7219,24.08000000000004,57,55,2.88,SA,1681184456
402,santa vitoria do palmar,-33.5189,-53.3681,18.470000000000027,86,44,2.92,BR,1681184657
403,havelock,34.8791,-76.9013,11.990000000000009,83,0,4.63,US,1681184658
404,mindelo,16.8901,-24.9804,20.75,68,40,6.17,CV,1681184658
405,fortuna,40.5982,-124.1573,11.189999999999998,94,100,4.47,US,1681184658
406,minuri,16.535,121.8574,30.600000000000023,53,100,2.48,PH,1681184658
407,talnakh,69.4865,88.3972,-18.46999999999997,87,100,2.82,RU,1681184658
408,prince albert,53.2001,-105.7677,3.9700000000000273,60,100,5.66,CA,1681184658
409,baruun-urt,46.6806,113.2792,-1.3100000000000023,14,0,12.58,MN,1681184659
410,diffa,13.3154,12.6113,28.55000000000001,14,100,4.82,NE,1681184659
411,upata,8.0086,-62.3989,24.55000000000001,83,95,2.31,VE,1681184659
412,port hedland,-20.3167,118.5667,37.03000000000003,18,45,5.66,AU,1681184659
413,srednekolymsk,67.45,153.6833,-12.67999999999995,77,92,4.1,RU,1681184659
414,mareeba,-17.0,145.4333,28.400000000000034,58,37,1.4,AU,1681184660
415,mocuba,-16.8392,36.9856,21.180000000000007,99,13,1.32,MZ,1681184660
416,qaqortoq,60.7167,-46.0333,1.0100000000000477,69,100,3.07,GL,1681184660
417,nador,35.174,-2.9287,24.140000000000043,16,0,4.63,MA,1681184660
418,westport,41.1415,-73.3579,10.160000000000025,70,0,1.54,US,1681184661
419,kiama,-34.6833,150.8667,23.470000000000027,54,11,7.52,AU,1681184614
420,atar,20.5169,-13.0499,26.640000000000043,32,36,4.38,MR,1681184661
421,kavieng,-2.5744,150.7967,27.5,77,98,3.13,PG,1681184661
422,port hardy,50.6996,-127.4199,7.0,100,100,3.09,CA,1681184661
423,hambantota,6.1241,81.1185,29.189999999999998,84,20,5.14,LK,1681184661
424,vanavara,60.34,102.2797,-3.2899999999999636,90,100,6.1,RU,1681184661
425,winneba,5.3511,-0.6231,26.760000000000048,84,100,3.21,GH,1681184662
426,fare,-16.7,-151.0167,27.340000000000032,75,100,3.84,PF,1681184662
427,zwedru,6.0667,-8.1281,22.810000000000002,94,93,1.19,LR,1681184662
428,hare bay,48.8499,-54.0148,1.6400000000000432,94,21,2.37,CA,1681184662
429,ayan,56.45,138.1667,-2.269999999999982,61,36,1.64,RU,1681184662
430,zhicheng,30.2956,111.5047,25.99000000000001,50,100,5.5,CN,1681184662
431,laguna,38.421,-121.4238,19.08000000000004,70,0,5.66,US,1681184662
432,saint anthony,45.0205,-93.218,14.670000000000016,50,0,1.54,US,1681184663
433,nhulunbuy,-12.2333,136.7667,32.34000000000003,66,20,4.12,AU,1681184663
434,acapulco,16.8634,-99.8901,27.900000000000034,78,0,3.09,MX,1681184533
435,sungairaya,0.7,108.9,31.010000000000048,60,93,2.45,ID,1681184663
436,korla,41.7597,86.1469,16.79000000000002,20,90,1.31,CN,1681184663
437,waitara,-38.925,174.25,17.5,93,100,6.43,NZ,1681184664
438,chuy,-33.6971,-53.4616,18.129999999999995,88,34,2.88,UY,1681184664
439,serramanna,39.4244,8.9244,10.900000000000034,93,0,1.03,IT,1681184664
440,rio grande,-32.035,-52.0986,21.930000000000007,86,94,2.84,BR,1681184664
441,xai-xai,-25.0519,33.6442,23.420000000000016,91,96,5.17,MZ,1681184664
442,koslan,63.4564,48.8989,-0.9699999999999704,94,100,4.12,RU,1681184664
443,poum,-20.2333,164.0167,27.420000000000016,70,2,1.7,NC,1681184665
444,takoradi,4.8845,-1.7554,26.420000000000016,85,100,2.78,GH,1681184665
445,bria,6.5423,21.9863,23.150000000000034,81,100,2.24,CF,1681184665
446,faya,18.3851,42.4509,15.29000000000002,51,1,2.93,SA,1681184665
447,oranjemund,-28.55,16.4333,12.610000000000014,78,50,4.29,NA,1681184666
448,rio gallegos,-51.6226,-69.2181,5.03000000000003,70,0,10.29,AR,1681184486
449,sao miguel do araguaia,-13.275,-50.1628,22.090000000000032,93,23,1.4,BR,1681184666
450,lumphat,13.4878,106.9816,36.410000000000025,37,30,1.9,KH,1681184666
451,broome,42.2506,-75.833,9.79000000000002,52,50,1.55,US,1681184667
452,kirakira,-10.4544,161.9205,28.28000000000003,76,80,1.22,SB,1681184667
453,lancaster,40.2504,-76.2499,10.210000000000036,56,0,1.73,US,1681184667
454,kolar,13.1333,78.1333,30.720000000000027,25,58,3.88,IN,1681184667
455,kabalo,-6.05,26.9167,20.350000000000023,96,100,1.31,CD,1681184667
456,arman,59.7,150.1667,0.010000000000047748,55,44,6.99,RU,1681184668
457,contamana,-7.3333,-75.0167,22.730000000000018,89,48,0.24,PE,1681184668
458,yulara,-25.2406,130.9889,34.69,17,100,8.38,AU,1681184668
459,wewak,-3.5534,143.6268,27.140000000000043,82,99,1.76,PG,1681184668
460,novikovo,51.1537,37.8879,6.980000000000018,65,99,3.21,RU,1681184669
461,ilinskiy,55.619,38.1182,8.07000000000005,90,99,0.0,RU,1681184669
462,kuantan,3.8077,103.326,31.060000000000002,62,20,2.06,MY,1681184669
463,giddalur,15.35,78.9167,32.81,23,17,2.76,IN,1681184669
464,hamilton,39.1834,-84.5333,13.57000000000005,54,0,1.54,US,1681184669
465,chernyshevskiy,63.0128,112.4714,-9.799999999999955,74,99,2.62,RU,1681184669
466,nueva gerona,21.8833,-82.8,24.980000000000018,74,50,4.43,CU,1681184670
467,alenquer,-1.9417,-54.7383,23.49000000000001,96,100,0.92,BR,1681184670
468,vestmannaeyjar,63.4427,-20.2734,4.770000000000039,93,100,7.66,IS,1681184671
469,ransang,8.9603,117.5828,29.04000000000002,69,98,2.15,PH,1681184671
470,kulhudhuffushi,6.6221,73.07,28.910000000000025,72,67,5.76,MV,1681184671
471,dudinka,69.4058,86.1778,-18.74999999999997,91,100,6.04,RU,1681184671
472,araceli,10.5529,119.9913,27.650000000000034,73,99,5.23,PH,1681184671
473,cacheu,12.2706,-16.1658,22.05000000000001,68,51,1.68,GW,1681184671
474,danilovka,50.3557,44.1168,8.170000000000016,51,62,2.78,RU,1681184671
475,puerto concordia,2.6221,-72.7572,23.760000000000048,89,99,0.31,CO,1681184672
476,yeppoon,-23.1333,150.7333,29.879999999999995,36,0,2.68,AU,1681184672
477,quimper,48.0,-4.1,10.310000000000002,93,75,2.06,FR,1681184530
478,neiafu,-18.65,-173.9833,29.379999999999995,79,20,5.66,TO,1681184672
479,nome,64.5011,-165.4064,-19.95999999999998,59,0,2.06,US,1681184672
480,palana,59.1167,159.9667,-8.539999999999964,80,100,9.57,RU,1681184673
481,srandakan,-7.9386,110.2506,29.560000000000002,68,58,4.2,ID,1681184673
482,mbigou,-1.9005,11.906,19.79000000000002,100,100,1.12,GA,1681184673
483,carauari,-4.8828,-66.8958,22.470000000000027,96,85,0.74,BR,1681184673
484,bilibino,68.0546,166.4372,-14.310000000000002,76,6,2.0,RU,1681184674
485,clyde river,70.4692,-68.5914,-22.869999999999976,77,0,8.23,CA,1681184674
486,shakiso,5.75,38.9167,15.430000000000007,76,100,1.73,ET,1681184674
487,lagoa,39.05,-27.9833,15.450000000000045,89,100,10.3,PT,1681184674
488,fort nelson,58.8053,-122.7002,5.770000000000039,33,20,3.6,CA,1681184406
489,avera,33.194,-82.5271,8.730000000000018,62,74,3.15,US,1681184675
490,pordim,43.3833,24.85,7.420000000000016,92,100,4.14,BG,1681184675
491,seoul,37.5683,126.9778,17.660000000000025,72,75,8.75,KR,1681184233
492,san policarpo,12.1791,125.5072,23.860000000000014,93,100,6.31,PH,1681184675
493,ola,59.5833,151.2833,0.08000000000004093,54,100,8.11,RU,1681184675
494,tarakan,3.3,117.6333,29.720000000000027,74,40,2.06,ID,1681184676
495,pekan,3.4836,103.3996,31.060000000000002,60,41,2.68,MY,1681184676
496,sabae,35.9465,136.185,22.0,43,3,5.47,JP,1681184676
497,yenagoa,4.9247,6.2642,24.960000000000036,92,98,2.06,NG,1681184676
498,kalabo,-14.97,22.6814,19.650000000000034,79,100,2.73,ZM,1681184676
499,turan,16.0678,108.2208,28.99000000000001,74,40,2.57,VN,1681184677
500,puerto baquerizo moreno,-0.9,-89.6,26.939999999999998,71,28,0.77,EC,1681184548
501,catalina,32.5056,-110.9211,28.24000000000001,14,0,1.79,US,1681184677
502,del rio,29.3627,-100.8968,22.060000000000002,72,0,4.63,US,1681184677
503,xuddur,4.1213,43.8894,24.650000000000034,73,44,7.88,SO,1681184677
504,abha,18.2164,42.5053,15.140000000000043,59,0,3.6,SA,1681184677
505,rey bouba,8.6724,14.1786,29.640000000000043,37,100,1.58,CM,1681184678
506,ruidoso,33.3317,-105.673,16.090000000000032,47,31,3.6,US,1681184587
507,alta,69.9689,23.2717,-4.409999999999968,93,0,2.57,NO,1681184678
508,teya,60.3778,92.6267,1.3100000000000023,98,100,5.33,RU,1681184678
509,poso,-1.3959,120.7524,30.860000000000014,62,40,2.48,ID,1681184678
510,norman wells,65.282,-126.8329,-2.9799999999999613,54,75,4.12,CA,1681184516
511,port augusta,-32.5,137.7667,26.910000000000025,29,92,11.33,AU,1681184678
512,comodoro rivadavia,-45.8667,-67.5,7.920000000000016,76,0,2.06,AR,1681184679
513,tiarei,-17.5333,-149.3333,29.010000000000048,78,94,4.99,PF,1681184679
514,buraydah,26.326,43.975,16.25,64,3,5.14,SA,1681184679
515,kortkeros,61.8106,51.5806,-2.0,92,100,3.72,RU,1681184679
516,gladstone,-23.85,151.25,31.55000000000001,28,0,2.06,AU,1681184679
517,colares,38.7992,-9.4469,15.740000000000009,81,16,6.71,PT,1681184680
518,arraias,-12.9288,-46.9437,20.480000000000018,90,77,1.5,BR,1681184680
519,sulangan,11.1373,123.7228,23.560000000000002,83,100,3.01,PH,1681184680
520,santa rosa,14.3122,121.1114,31.99000000000001,66,98,2.34,PH,1681184680
521,robertsganj,24.7,83.0667,33.450000000000045,9,2,3.07,IN,1681184680
522,urubicha,-15.3833,-62.95,21.620000000000005,97,8,0.74,BO,1681184681
523,radhanpur,23.8333,71.6,31.110000000000014,35,5,3.44,IN,1681184681
524,port shepstone,-30.7414,30.455,17.82000000000005,76,82,6.57,ZA,1681184681
525,dom pedrito,-30.9828,-54.6731,18.189999999999998,83,0,3.14,BR,1681184451
526,linkuva,56.0856,23.9725,6.3700000000000045,89,27,2.79,LT,1681184681
527,kendari,-3.945,122.4989,30.890000000000043,62,93,3.05,ID,1681184681
528,mandiana,10.6333,-8.6833,26.590000000000032,61,100,2.54,GN,1681184681
529,hirata,35.4333,132.8167,24.010000000000048,53,20,9.26,JP,1681184439
530,bhainsdehi,21.6467,77.6325,32.03000000000003,23,38,1.45,IN,1681184682
531,braco do norte,-28.275,-49.1656,20.49000000000001,92,97,0.7,BR,1681184425
532,luganville,-15.5333,167.1667,29.370000000000005,70,99,2.14,VU,1681184682
533,gisborne,-38.6533,178.0042,21.5,54,9,4.45,NZ,1681184682
534,lucapa,-8.4192,20.7447,17.80000000000001,96,100,0.8,AO,1681184682
535,jalapa,19.5333,-96.9167,15.860000000000014,96,100,0.72,MX,1681184680
536,kysyl-syr,63.8986,122.7617,-9.42999999999995,89,100,2.31,RU,1681184682
537,ternate,0.8,127.4,29.600000000000023,69,55,2.51,ID,1681184683
538,phan thiet,10.9333,108.1,31.629999999999995,55,100,4.73,VN,1681184683
539,puerto escondido,15.85,-97.0667,28.460000000000036,74,20,1.54,MX,1681184683
540,verkhnevilyuysk,63.4453,120.3167,-8.46999999999997,78,100,0.75,RU,1681184683
541,maragogi,-9.0122,-35.2225,25.08000000000004,81,96,2.59,BR,1681184683
542,muzhi,65.3667,64.6667,-12.70999999999998,92,100,3.89,RU,1681184684
543,blagoyevo,63.3667,47.9167,-0.2899999999999636,91,100,3.66,RU,1681184684
544,lasa,46.6166,10.7002,7.490000000000009,68,100,0.93,IT,1681184684
545,concordia,-31.393,-58.0209,19.32000000000005,91,0,0.89,AR,1681184684
546,borzya,50.3833,116.5167,-4.159999999999968,71,100,12.08,RU,1681184684
547,usinsk,65.9939,57.5281,-0.7299999999999613,97,100,7.66,RU,1681184387
548,puerto rico,-26.796,-55.024,21.54000000000002,83,3,0.52,AR,1681184685
549,korcula,42.9622,17.1369,11.150000000000034,62,0,3.03,HR,1681184685
550,ust-maya,60.4167,134.5333,-5.810000000000002,76,71,2.83,RU,1681184685
551,jaisalmer,26.9147,70.9181,30.680000000000007,23,98,1.72,IN,1681184685
552,moose factory,51.2585,-80.6094,7.0,65,100,4.12,CA,1681184686
553,hualmay,-11.0964,-77.6139,24.060000000000002,81,71,3.69,PE,1681184686
554,kungurtug,50.5994,97.5228,0.7200000000000273,55,42,0.6,RU,1681184686
555,curuca,-0.7289,-47.8481,23.700000000000045,95,100,0.29,BR,1681184686
556,qui nhon,13.7667,109.2333,28.600000000000023,68,98,4.35,VN,1681184687
557,gejiu,23.306,103.1635,25.28000000000003,20,3,3.45,CN,1681184687
558,bairiki,1.3292,172.9752,30.0,74,40,3.09,KI,1681184687
559,sverdlovskiy,55.9108,38.1536,7.860000000000014,86,93,0.78,RU,1681184687
560,puerto narino,-3.7703,-70.3831,22.49000000000001,97,97,0.42,CO,1681184687
561,ekhabi,53.5102,142.9671,0.9200000000000159,46,0,2.71,RU,1681184688
562,yaan,7.3833,8.5667,26.689999999999998,75,100,5.04,NG,1681184688
563,abnub,27.2696,31.1511,15.120000000000005,67,91,4.52,EG,1681184688
564,preobrazheniye,42.9019,133.9064,8.730000000000018,73,100,5.22,RU,1681184688
565,anaco,9.4389,-64.4728,26.05000000000001,67,67,6.12,VE,1681184688
566,tikrit,34.6071,43.6782,23.260000000000048,24,100,4.79,IQ,1681184688
567,mangan,27.5167,88.5333,25.960000000000036,33,3,2.64,IN,1681184689
568,flin flon,54.7682,-101.865,2.1200000000000045,87,9,3.68,CA,1681184689
